Name,Object,Area,EqDiameter,Perimeter,Length,Width,MaxFeret,MinFeret,Circularity,Elongation,MeanIntensity,SumIntensity,Unit,Channel
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,9,3.382283,2.0752,6.603128,2.307088,1.46604,2.307088,1.92975,0.974811,1.195537,3715.940959,3021060,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,14,19.848553,5.027123,19.872333,7.16656,2.769607,6.841773,4.74035,0.631598,1.443305,3809.073779,18173091,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,15,2.645919,1.835453,7.936132,3.120021,0.848045,3.165841,1.4329,0.527921,2.209394,3465.646226,2204151,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,16,2.354702,1.731502,5.74703,2.088639,1.127386,2.088639,1.432861,0.895898,1.45767,3611.358657,2044029,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,20,2.238215,1.68813,5.759322,2.114084,1.058716,2.114084,1.29,0.847947,1.638825,3750.784387,2017922,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,21,56.021926,8.445669,29.057537,8.644374,6.480739,8.644374,8.441818,0.833778,1.023994,3767.538096,50733668,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,26,2.841451,1.902064,6.409187,2.376767,1.195511,2.376767,1.512783,0.869249,1.571122,3838.647145,2621796,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,31,26.392626,5.796907,19.863641,6.345916,4.158994,6.345916,5.0955,0.840572,1.245396,3758.161255,23841775,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,32,2.342221,1.726907,5.616039,2.103281,1.113604,2.103281,1.414511,0.933206,1.486931,3815.394316,2148067,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_15_.nd2,39,23.026984,5.41469,28.408726,12.33802,1.866344,7.229786,5.547,0.358545,1.303369,3732.947606,20661865,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,1,3.394764,2.079026,7.545704,2.291197,1.481655,3.169891,1.592247,0.749238,1.990829,3888.323529,3172872,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,2,4.480589,2.388486,7.682841,2.534231,1.768027,2.534231,2.320865,0.953897,1.091934,3876.989786,4175518,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,8,4.147769,2.298065,8.490827,2.721133,1.52428,2.85555,2.031279,0.722977,1.405789,3818.84654,3807390,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,23,1.643299,1.446483,5.025524,2.042612,0.804509,2.042612,1.116482,0.817643,1.829507,3848.83038,1520288,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,40,2.00108,1.5962,7.682841,3.219959,0.621461,3.2879,1.068017,0.426021,3.07851,3305.719335,1590051,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,54,3.773347,2.191888,9.418566,3.685427,1.023856,2.695732,2.055022,0.534524,1.311778,3609.679162,3273979,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,55,25.735307,5.724265,31.251294,13.754616,1.87103,9.0945,5.3535,0.331134,1.698795,3835.011801,23723383,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,59,5.100467,2.548355,9.901619,3.488894,1.461915,3.855404,2.07125,0.653743,1.86139,3849.077488,4718969,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,82,9.131749,3.409825,14.865247,5.879463,1.55316,6.213659,2.3865,0.519301,2.60367,3763.649203,8261210,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,92,3.673501,2.162694,7.005847,2.481947,1.480088,2.481947,1.942456,0.940521,1.277736,3888.477916,3433526,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,105,1.031742,1.146148,5.099711,2.045446,0.504409,2.373619,0.585808,0.498528,4.05187,3764.266129,933538,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_16_.nd2,107,2.770727,1.878243,7.092326,2.383894,1.162269,2.756833,1.4835,0.692191,1.85833,3553.148649,2366397,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,1,4.592916,2.418239,8.625418,2.394994,1.917715,3.576557,1.813353,0.775779,1.972345,3474.218297,3835537,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,2,5.15455,2.561831,8.425331,2.726776,1.890346,2.726776,2.461101,0.912487,1.10795,3288.05004,4073894,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,19,1.622498,1.437299,5.955809,2.259978,0.717926,2.621751,0.758475,0.574794,3.456609,2290.230769,893190,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,31,4.131128,2.293451,28.053501,13.725775,0.300976,4.449887,2.217639,0.065964,2.006588,1947.60423,1933971,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,47,0.719723,0.957277,6.006467,2.74062,0.262613,2.1285,0.5805,0.25069,3.666667,1972.861272,341305,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,57,3.848231,2.213531,7.229463,2.55331,1.507154,2.55331,1.971372,0.92525,1.295195,3325.797838,3076363,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,64,3.074425,1.978504,6.480828,2.269026,1.354953,2.269026,1.748079,0.919841,1.298011,3060.806495,2261936,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_16_.nd2,65,6.128048,2.793291,14.345319,6.181269,0.99139,4.434046,2.253817,0.374207,1.96735,2222.272234,3273407,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,1,1.510171,1.386654,9.686694,4.508377,0.33497,2.910627,1.334956,0.202248,2.180316,1623.044077,589165,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,4,1.676581,1.461057,8.85158,4.007421,0.418369,2.511191,1.29,0.268901,1.94666,1851.694789,746233,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,8,1.959478,1.57952,6.168187,2.188909,0.895185,2.408817,1.29,0.647195,1.8673,2596.902335,1223141,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,10,1.522652,1.392372,6.919368,2.942155,0.517529,2.285609,1.581269,0.399648,1.445427,1899.52459,695226,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,17,1.235594,1.254276,5.565381,2.228153,0.554537,2.191658,0.999008,0.501298,2.193834,1935.333333,574794,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,21,3.581975,2.135582,9.23077,3.628098,0.987287,2.785555,2.259583,0.528271,1.232774,2127.765389,1832006,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,22,4.542993,2.405061,9.275283,3.232022,1.40562,2.919805,2.481721,0.663587,1.176524,2664.248168,2909359,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,23,3.457168,2.098047,10.247534,4.324291,0.799476,2.757014,2.243549,0.413706,1.228863,1960.290012,1629001,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,25,3.769187,2.19068,10.211714,4.210715,0.895142,2.865013,2.311964,0.454214,1.239212,1825.258278,1653684,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,54,2.371342,1.73761,9.051667,3.921063,0.60477,3.317538,1.514602,0.363703,2.19037,2086.584211,1189353,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,61,0.765486,0.987242,5.299798,2.319939,0.329959,2.31626,0.778367,0.342475,2.975795,1927.016304,354571,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,85,1.414485,1.342005,6.230083,2.563197,0.551844,1.982008,1.015623,0.457953,1.951518,1696.664706,576866,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,88,1.913715,1.560967,5.991629,2.072373,0.923441,2.320904,1.190283,0.66988,1.949875,2177.715217,1001749,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,96,1.206473,1.239407,5.919988,2.471924,0.48807,2.055712,0.972505,0.432599,2.113831,2251.889655,653048,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,99,3.65686,2.15779,7.805141,2.339428,1.563143,2.997128,1.934426,0.754322,1.549363,2790.353811,2452721,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,100,6.069805,2.779985,9.29012,3.370564,1.800828,3.370564,2.394724,0.883775,1.407496,2934.727896,4281768,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,120,0.877813,1.057197,5.299798,2.261794,0.388105,1.524058,1.106917,0.392729,1.376849,1585.407583,334521,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_17_.nd2,122,7.259636,3.040272,14.580172,6.099977,1.190109,4.126284,2.714031,0.42914,1.520353,1773.036103,3093948,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,3,1.776427,1.503934,6.436316,2.510582,0.707576,2.40149,1.341523,0.538868,1.790123,2760.627635,1178788,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,8,13.300319,4.115154,17.631518,6.883578,1.932181,5.365329,3.986784,0.537641,1.345779,3163.464185,10113595,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,9,2.683361,1.848394,7.849653,3.043017,0.881809,3.096,1.511712,0.547253,2.048009,2973.170543,1917695,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,10,11.860873,3.886095,22.895495,10.295729,1.152019,5.712301,3.58393,0.284332,1.593865,2767.198527,7889283,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,12,2.870573,1.911786,7.20848,2.416175,1.188065,2.253682,1.742119,0.69421,1.293644,2788.104348,1923792,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,13,4.463948,2.384046,10.823212,4.396194,1.015412,4.109308,1.924487,0.478869,2.135275,2675.712954,2871040,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,16,0.291218,0.608925,4.395588,2.056162,0.141632,1.160303,0.657455,0.189406,1.764841,2230.7,156149,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,36,0.67396,0.926344,4.977411,2.179475,0.309231,1.252796,0.941178,0.341851,1.331095,2279.555556,369288,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,38,3.82327,2.20634,7.128147,2.411894,1.585173,2.411894,2.117135,0.945565,1.139225,3497.853101,3214527,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,39,1.976119,1.586213,6.820598,2.670248,0.740051,2.442796,1.211136,0.533799,2.016946,2392.376842,1136379,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,49,6.265337,2.824407,14.13654,6.029085,1.039185,4.086694,3.147019,0.393974,1.298592,2640,3975840,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_17_.nd2,50,2.204933,1.675532,8.520501,3.657378,0.602872,2.553239,1.37961,0.381658,1.850696,2401.126415,1272597,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,1,20.231296,5.075361,28.718821,12.775853,1.583557,8.005721,5.279964,0.308248,1.516245,3680.082665,17896242,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,4,4.110327,2.287669,7.387584,2.775435,1.480967,2.775435,1.923319,0.946415,1.443045,3880.252024,3833689,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,6,5.441607,2.632199,15.853827,7.167732,0.759181,3.816871,2.297555,0.272063,1.661276,3132.875382,4097801,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,10,6.336061,2.840303,15.108792,6.59343,0.960966,4.522411,2.447549,0.348795,1.84773,3076.255417,4685137,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,11,2.313099,1.716138,10.085814,4.53258,0.510327,2.658742,1.530069,0.285747,1.737661,2951.469424,1641017,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,26,1.818029,1.521442,5.255286,2.021449,0.899369,2.021449,1.27065,0.827214,1.590878,3785.295195,1654174,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,28,1.917875,1.562663,6.999702,2.819675,0.680176,2.493106,1.409422,0.491894,1.768885,3255.290672,1500689,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_18_.nd2,35,6.236215,2.817835,10.226551,3.104526,2.008749,4.127587,1.829994,0.749329,2.25552,3938.593062,5903951,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,1,7.904475,3.172427,10.865178,4.103548,1.926254,4.103548,2.44099,0.841413,1.6811,3804.355789,7228276,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,9,2.949617,1.937929,6.862564,2.287344,1.289538,2.287344,1.945552,0.787051,1.175679,3137.351199,2224382,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,21,2.313099,1.716138,8.079415,3.34903,0.690677,2.720352,1.512906,0.445291,1.798098,3065.014388,1704148,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,41,1.909555,1.559269,6.164587,2.22348,0.858814,2.450748,1.263948,0.631443,1.938962,3391.854031,1556861,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,54,2.870573,1.911786,8.216552,3.215564,0.892712,2.436288,1.969482,0.534317,1.23702,2939.171014,2028028,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,55,2.695842,1.852688,6.033596,2.269162,1.188034,2.269162,1.660778,0.930576,1.366324,3666.450617,2375860,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,58,3.074425,1.978504,7.855799,2.848639,1.079261,2.65431,1.800621,0.626027,1.474109,3007.162382,2222293,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,59,2.442067,1.763331,6.797069,2.366682,1.031853,2.232603,1.798486,0.664239,1.241379,3600.802385,2113671,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,64,4.401545,2.367323,10.002935,3.861662,1.139806,3.425208,1.816849,0.55279,1.885246,3173.285444,3357336,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,65,2.970419,1.94475,7.948424,2.976132,0.99808,2.92065,1.843494,0.590834,1.584302,3360.481793,2399384,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,72,7.958558,3.183261,15.266912,6.387497,1.245959,4.735848,2.774938,0.429084,1.70665,2958.576059,5659756,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,73,4.314179,2.343712,8.583451,2.684888,1.606838,3.182133,2.069831,0.735841,1.537388,3738.209257,3876523,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_18_.nd2,106,4.139449,2.295759,9.045521,3.248493,1.274267,3.889802,1.329603,0.635748,2.925536,3706.242211,3687711,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,22,1.622498,1.437299,6.761248,2.801463,0.579161,2.000532,1.622336,0.446005,1.233118,2871.494872,1119883,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,25,1.726504,1.482651,5.911296,2.154182,0.801466,2.3073,1.258653,0.620886,1.833151,3260.737349,1353206,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,30,2.504471,1.785719,7.27143,2.71236,0.923355,2.519854,1.521787,0.595232,1.655852,3088.933555,1859538,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,37,1.634978,1.442816,5.890313,2.202995,0.742162,1.897771,1.435667,0.592168,1.321874,3184.928753,1251677,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,54,17.697703,4.746938,20.355386,7.952176,2.225517,6.003247,4.5795,0.536745,1.310896,3730.230606,15868401,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,62,8.31218,3.253213,11.443402,3.860673,2.153039,3.860673,3.029017,0.797654,1.274563,3689.858859,7372338,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,80,20.214655,5.073273,18.1453,5.139309,3.933341,6.695822,4.4505,0.771521,1.50451,3936.222885,19126107,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_19_.nd2,113,1.023422,1.141517,6.52534,2.911113,0.351557,1.676129,1.015559,0.302036,1.65045,2675.471545,658166,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_19_.nd2,2,2.055163,1.617626,5.371439,2.055808,0.999686,2.055808,1.365059,0.895107,1.506022,3949.807692,1951205,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_19_.nd2,4,2.49199,1.781264,5.803834,2.05041,1.215362,2.05041,1.654464,0.929664,1.23932,3991.186978,2390721,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_19_.nd2,5,12.780288,4.033902,20.84353,9.002058,1.419707,5.508429,4.257284,0.369665,1.293883,3780.486654,11613655,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_19_.nd2,11,13.724665,4.180285,14.817134,5.586526,2.456744,5.586526,3.6765,0.785567,1.519523,4029.582298,13293592,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_19_.nd2,25,22.045165,5.297997,29.023825,12.78802,1.723892,11.498254,3.612,0.328862,3.183348,3931.317796,20832053,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_20_.nd2,13,4.293378,2.338054,10.030064,3.919698,1.095334,3.770696,1.935,0.536292,1.94868,2870.851744,2962719,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_20_.nd2,30,2.051003,1.615988,5.565381,2.176927,0.942155,2.176927,1.348102,0.832121,1.614809,3563.302231,1756708,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_20_.nd2,36,1.738985,1.488,5.753176,2.012493,0.864095,2.164349,1.223765,0.660222,1.768599,2949.801435,1233017,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_20_.nd2,74,7.001701,2.985773,14.983946,6.397536,1.094437,5.966585,2.236086,0.391887,2.668317,3142.434938,5288718,µm,DAPI-UV
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_20_.nd2,4,8.295539,3.249955,20.061619,9.121345,0.909464,5.126982,2.940271,0.259014,1.743711,2615.561685,5215430,µm,CHL
0_R2_Initial_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_20_.nd2,6,3.232514,2.028735,6.501811,2.246799,1.43872,2.246799,1.962941,0.960908,1.144609,3592.36036,2791264,µm,CHL
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,1,5.171191,2.565963,9.395037,2.936534,1.760985,4.042918,1.806,0.736213,2.238604,3179.132743,3951662,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,2,7.592456,3.109182,10.856487,3.899515,1.947026,3.899515,2.451,0.809494,1.590989,3325.561096,6069149,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,12,3.378123,2.073924,6.841581,2.450432,1.378582,2.450432,1.919094,0.906927,1.276869,3017.85468,2450498,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,22,3.523732,2.118149,7.676696,2.318544,1.519804,2.988156,1.692048,0.751388,1.766,3003.16647,2543682,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,26,1.32296,1.297861,5.487593,2.119659,0.624138,1.682108,1.225539,0.552068,1.372546,2193.251572,697454,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,35,1.959478,1.57952,6.113929,2.142307,0.914658,2.316711,1.342684,0.658733,1.725433,2047.781316,964505,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,46,2.059324,1.619263,5.457918,2.087014,0.986732,2.087014,1.338717,0.868721,1.558966,3007.226263,1488577,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,52,6.173811,2.803701,12.162362,4.793126,1.288055,3.999,2.510359,0.524478,1.592999,2694.916442,3999256,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,61,2.250695,1.69283,8.994863,3.923836,0.573596,2.567822,1.783225,0.349573,1.439988,2017.197782,1091304,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,87,3.636059,2.151644,9.340778,3.683184,0.987205,3.556988,1.735269,0.52369,2.049819,2775.383295,2425685,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,117,8.120808,3.215546,11.888088,3.815886,2.128158,3.86097,2.900378,0.72208,1.331195,2879.696209,5621167,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,121,6.302779,2.832834,10.447621,3.33251,1.891301,4.02124,2.161524,0.725616,1.860372,2951.650825,4471751,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,129,8.31218,3.253213,11.204948,4.086514,2.034052,4.086514,2.892193,0.831965,1.412946,3308.554054,6610491,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,133,8.753166,3.338394,11.369215,4.051561,2.160443,4.051561,2.7735,0.85097,1.460812,3022.544202,6359433,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,143,3.615257,2.145481,7.193643,2.299444,1.572231,2.299444,2.119805,0.877913,1.084743,2657.525892,2309390,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Dapi_1_.nd2,147,4.751006,2.459506,12.580974,5.412742,0.877745,5.676,1.0965,0.377196,5.176471,2492.538529,2846479,µm,DAPI-UV
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_1_.nd2,1,4.784287,2.468105,9.078796,2.875707,1.663691,3.861105,1.732509,0.729408,2.228621,3772.903478,4338839,µm,CHL
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_1_.nd2,2,5.479049,2.641239,9.120763,3.328458,1.646122,3.328458,2.1285,0.827662,1.563758,3816.440395,5026252,µm,CHL
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_1_.nd2,5,2.263176,1.697517,5.666697,2.146109,1.054549,2.146109,1.410667,0.885662,1.521344,3756.077206,2043306,µm,CHL
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_1_.nd2,7,2.583515,1.81368,6.048433,2.409017,1.072435,2.409017,1.40739,0.887432,1.711691,3799.645733,2359580,µm,CHL
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_1_.nd2,10,1.967798,1.58287,5.320781,2.087014,0.942878,2.087014,1.221804,0.873453,1.708141,3817.744186,1805793,µm,CHL
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_1_.nd2,15,2.429586,1.758819,5.768013,2.162466,1.123526,2.162466,1.478482,0.917677,1.462626,3706.390411,2164532,µm,CHL
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_1_.nd2,18,9.539453,3.485112,11.052974,3.739762,2.550819,3.739762,3.354,0.98124,1.115015,3790.755342,8692202,µm,CHL
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_1_.nd2,20,5.308479,2.599801,9.007154,3.217015,1.650126,3.217015,2.321265,0.822252,1.385889,3748.180251,4782678,µm,CHL
0_R2_Final_Meso_EarlyAug_10mL_1ug_0.8filter_Chl_1_.nd2,25,3.078585,1.979842,6.394349,2.264737,1.359357,2.264737,1.800711,0.946168,1.25769,3784.1,2800234,µm,CHL
