Name,Object,Area,EqDiameter,Perimeter,Length,Width,MaxFeret,MinFeret,Circularity,Elongation,MeanIntensity,SumIntensity,Unit,Channel
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_4_.nd2,60,16.025283,4.517081,17.841351,6.427399,2.493277,6.412745,4.465812,0.632645,1.435964,2480.153946,9553553,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,1,4.646999,2.432436,12.067192,5.127265,0.906331,3.448641,2.19796,0.401024,1.569019,2814.004476,3143243,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,3,12.788609,4.035215,17.138282,6.64443,1.924711,6.225695,2.58,0.54714,2.41306,3512.284971,10796764,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,4,1.49353,1.378993,5.917442,2.313014,0.645707,2.620396,0.86012,0.535989,3.046546,2405.097493,863430,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,10,6.535753,2.884715,9.669311,3.31063,1.974172,3.31063,2.6445,0.878445,1.251893,3329.088479,5229998,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,29,3.307399,2.052099,6.573453,2.246619,1.472167,2.246619,2.009046,0.961854,1.118252,3620.832704,2878562,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,38,5.782748,2.713452,9.671857,2.670557,2.165371,3.340597,2.390505,0.776827,1.397444,2790.569065,3878891,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,48,6.16133,2.800866,9.176512,3.427169,1.79779,3.427169,2.450936,0.919452,1.39831,3381.900068,5008594,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,56,14.082446,4.234422,14.587372,5.275397,2.669457,5.275397,3.731512,0.831637,1.413742,3704.888035,12541046,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,59,6.569035,2.89205,12.27597,4.757092,1.380893,4.413554,2.451,0.547772,1.800716,2656.702343,4194933,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,60,2.712483,1.858397,6.120075,2.125346,1.276255,2.125346,1.834548,0.910046,1.158512,3029.570552,1975280,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,66,11.161951,3.769859,14.924597,5.39233,2.069968,5.613725,2.891767,0.629716,1.941278,2840.658591,7621487,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_5_.nd2,71,16.628519,4.601314,19.743887,7.717212,2.154731,6.365731,4.32835,0.536041,1.470706,3605.89367,14412757,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,3,8.183212,3.227877,11.503806,3.172406,2.579497,4.294107,2.451,0.777053,1.751982,2109.975089,4150321,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,4,7.638219,3.118539,11.080103,2.956636,2.583415,3.858119,2.792237,0.781834,1.38173,2796.71732,5134773,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,8,3.694302,2.168809,6.83289,2.360068,1.565337,2.360068,2.07125,0.994337,1.139441,3375.483108,2997429,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,15,5.191992,2.571118,8.878709,3.182133,1.631607,3.182133,2.351212,0.827645,1.353401,3283.872596,4098273,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,28,2.650079,1.836896,5.768013,2.004808,1.321862,2.004808,1.751994,1,1.144301,3319.819466,2114725,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,33,1.680741,1.462869,6.895839,2.860312,0.587608,3.2895,0.8385,0.444157,3.923077,2726.252475,1101406,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,36,17.027903,4.656243,15.553478,5.231988,3.254576,5.231988,4.488826,0.884537,1.165558,3373.682385,13808482,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,46,1.593376,1.424342,5.866784,2.21357,0.719822,2.534263,0.8385,0.581739,3.022377,1952.626632,747856,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_5_.nd2,60,12.214494,3.943599,14.169815,4.120801,2.964107,5.128318,3.783854,0.764464,1.355316,2918.665872,8569203,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,1,7.451008,3.080084,15.276658,6.490308,1.148021,4.581796,2.709,0.401207,1.691324,2932.450586,5252019,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,4,6.348542,2.843099,11.470531,4.236857,1.498408,4.140648,2.5155,0.606341,1.646054,2620.127785,3998315,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,14,3.532052,2.120648,8.207861,2.875682,1.228249,2.844315,2.090832,0.658836,1.360375,3389.935218,2878055,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,17,1.926196,1.566049,5.24914,2.030092,0.948822,2.030092,1.248462,0.878484,1.626075,3401.911447,1575085,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,19,3.290758,2.04693,7.501192,2.350677,1.399919,2.965433,1.480688,0.734929,2.00274,3538.795196,2799187,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,22,3.3282,2.058542,7.220772,2.952113,1.127396,2.952113,1.49413,0.802143,1.975808,3485.5425,2788434,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,24,2.267336,1.699077,6.704444,2.412326,0.939896,2.493151,1.607862,0.63387,1.5506,2415.92844,1316681,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,36,50.42639,8.012794,28.667109,8.134405,6.199149,9.304125,7.992079,0.771081,1.164168,3484.585678,42236663,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,38,2.408785,1.751274,5.702518,2.083808,1.155953,2.083808,1.491833,0.930839,1.39681,2613.834197,1513410,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,40,6.257016,2.822531,13.349538,5.54671,1.128059,5.894242,1.358318,0.441209,4.339367,3601.662899,5416901,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,41,3.116027,1.991846,6.415332,2.450581,1.271546,2.450581,1.73087,0.951421,1.415808,3572.522029,2675819,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,47,2.741605,1.868347,7.071343,2.387221,1.14845,2.78006,1.424102,0.688987,1.952149,3439.682853,2266751,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,57,28.368745,6.010009,25.536484,9.903817,2.864426,8.256,4.775941,0.546673,1.728664,3068.353131,20923100,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,61,2.724964,1.862668,7.184951,2.504409,1.088067,2.63774,1.872719,0.66332,1.408509,2358.256489,1544658,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,78,6.98506,2.982223,11.109778,3.63134,1.923549,4.16701,2.478051,0.711163,1.681567,2591.628946,4351345,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,83,28.210655,5.99324,25.971424,10.227361,2.758351,8.079754,4.969828,0.525571,1.625761,2890.522784,19600635,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_6_.nd2,89,7.267957,3.042014,11.429619,3.804403,1.910407,4.863881,1.806,0.699131,2.693179,3568.243274,6233721,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,2,4.222654,2.318717,7.760629,2.677911,1.576846,2.677911,2.1285,0.881052,1.258121,3625.452217,3679834,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,3,3.074425,1.978504,6.516649,2.516287,1.22181,2.516287,1.644318,0.909756,1.530292,3648.852503,2696502,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,4,14.523433,4.30021,23.215336,10.181168,1.4265,6.249798,3.400092,0.338633,1.838126,3152.224864,11004417,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,6,3.756706,2.18705,7.638329,2.764992,1.358668,2.764992,1.76165,0.809134,1.569547,3699.933555,3341040,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,7,4.047923,2.270237,7.668004,2.893651,1.398898,2.893651,1.794622,0.865122,1.612401,3662.245632,3563365,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,9,23.950559,5.52221,19.335022,6.30483,3.798764,6.30483,5.295656,0.805075,1.190566,3076.616641,17712082,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,11,4.48475,2.389594,8.884855,2.891319,1.551109,3.139802,2.032311,0.713916,1.544942,3042.896104,3280242,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,12,4.32666,2.347099,8.157203,3.240628,1.33513,3.240628,1.6899,0.817109,1.917645,3764.759615,3915350,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,13,6.344381,2.842168,11.491514,4.254562,1.491195,3.947884,2.802306,0.603733,1.408798,2636.763279,4021064,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,14,3.914795,2.232593,8.538939,2.936169,1.3333,2.902216,2.114129,0.674701,1.372771,3032.63762,2853712,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,15,3.977199,2.250317,8.04974,2.282057,1.742813,3.02923,1.638552,0.7713,1.848724,3802.516736,3635206,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,16,3.32404,2.057255,6.949043,2.591217,1.28281,2.591217,1.680354,0.86502,1.542066,3721.252816,2973281,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,17,2.109247,1.638773,6.424024,2.291578,0.920434,2.896566,1.031478,0.642278,2.808172,3538.469428,1794004,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,19,49.727468,7.957071,28.344722,7.783665,6.388695,9.127859,7.909732,0.777789,1.154004,3770.020915,45063060,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_6_.nd2,25,7.496771,3.089528,11.62356,3.879248,1.932532,4.985321,1.8705,0.697278,2.665234,3795.805216,6840041,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,31,3.199232,2.018264,8.336306,3.153723,1.01443,3.760408,1.110742,0.578507,3.385493,3210.239272,2468674,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,32,2.962098,1.942025,7.6148,2.717319,1.090081,3.334547,1.120565,0.641937,2.975773,3572.254213,2543445,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,42,5.075505,2.542112,11.796518,4.852248,1.046011,5.303345,1.291858,0.458333,4.105208,3573.684426,4359895,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,56,16.31234,4.557359,17.98718,6.47387,2.51972,5.930878,4.510878,0.633578,1.314795,3115.234634,12214835,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,64,9.398005,3.459178,12.052354,4.123608,2.279074,4.123608,3.354,0.813021,1.22946,3320.685259,7501428,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,65,8.075045,3.206473,12.0585,4.021064,2.008186,4.239824,2.6445,0.69786,1.603261,3022.551262,5866772,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,66,2.271497,1.700635,7.345617,2.885635,0.787174,2.376567,1.607443,0.529012,1.478477,2596.344322,1417604,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,72,2.429586,1.758819,7.849653,3.154672,0.770155,2.822546,1.326991,0.495497,2.127027,3031.861301,1770607,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_7_.nd2,85,2.916335,1.926965,7.819978,2.906661,1.003328,2.654227,1.842313,0.599289,1.440703,2645.89301,1854771,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_7_.nd2,4,3.523732,2.118149,8.022611,2.711989,1.299316,3.160868,1.706264,0.687989,1.852508,2990.116883,2532629,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_7_.nd2,7,6.236215,2.817835,12.004242,4.665437,1.336684,4.397055,2.481999,0.543828,1.771578,2580.791194,3868606,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_7_.nd2,11,6.140529,2.796134,9.854561,3.924128,1.564813,3.924128,2.042515,0.794586,1.921224,3678.54065,5429526,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_7_.nd2,12,5.033902,2.531672,8.822959,3.294705,1.527876,3.294705,1.986336,0.812617,1.658685,3718.361157,4499217,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_7_.nd2,13,5.424966,2.628171,9.609961,2.991552,1.813429,3.528279,2.519441,0.738182,1.400421,3493.283742,4555242,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_7_.nd2,16,1.381203,1.326123,5.40726,2.019798,0.683832,2.178294,1.115998,0.593626,1.951879,2186.319277,725858,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_7_.nd2,17,2.704163,1.855545,6.170733,2.2692,1.191681,2.2692,1.673414,0.89242,1.356031,3171.969231,2061780,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_7_.nd2,23,2.429586,1.758819,5.630876,2.050365,1.184953,2.050365,1.600168,0.96292,1.281344,3457.186644,2018997,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,1,6.752086,2.932068,11.548318,4.14531,1.62885,4.306717,2.3865,0.636224,1.804616,3151.658041,5115141,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,7,6.186292,2.806534,11.211094,4.094767,1.51078,3.330109,2.614682,0.618506,1.273619,3087.907868,4591719,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,13,2.645919,1.835453,6.033596,2.128887,1.242865,2.128887,1.700942,0.913343,1.251593,2924.908805,1860242,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,21,2.400464,1.748247,5.976792,2.120889,1.13182,2.120889,1.564989,0.84444,1.35521,3138.84922,1811116,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,39,1.389523,1.330111,5.457918,2.051707,0.677253,1.924474,1.113483,0.586167,1.728337,2517.347305,840794,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,40,2.687522,1.849827,6.164587,2.367911,1.134976,2.367911,1.433319,0.888697,1.652048,3580.357585,2312911,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,43,3.132668,1.997157,7.6112,2.601355,1.204245,3.17807,1.241509,0.679545,2.559845,3660.152722,2756095,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,46,5.462408,2.637225,11.888088,4.807916,1.136128,5.231789,1.264497,0.485702,4.137447,3699.125666,4856952,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,54,5.732825,2.701714,11.038136,4.131468,1.3876,3.439733,2.878067,0.591272,1.195154,2661.198839,3667132,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,75,2.288137,1.706853,5.824817,2.22525,1.028261,2.22525,1.427359,0.847476,1.558998,3002.629091,1651446,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,80,2.16333,1.65965,6.984864,2.68746,0.804972,2.573853,1.61537,0.557207,1.593352,2653.371154,1379753,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,88,4.243455,2.324421,9.138146,3.272287,1.296786,3.227296,2.098817,0.638577,1.537674,3606.57549,3678707,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,89,4.268417,2.331248,8.690914,2.845285,1.500172,3.2137,2.235267,0.710143,1.437725,2670.378168,2739808,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,92,3.690142,2.167587,8.726734,3.215899,1.147468,3.249355,1.872351,0.608905,1.735441,2526.418264,2240933,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,96,2.595996,1.818055,7.668004,2.955701,0.878301,2.68371,1.4835,0.554816,1.809039,3125.004808,1950003,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_8_.nd2,97,7.15147,3.017538,13.507659,5.438973,1.314857,4.688402,2.579942,0.492544,1.817251,3053.016289,5248135,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,1,2.313099,1.716138,6.314016,2.001086,1.155922,2.426264,1.491801,0.729109,1.626399,2296.089928,1276626,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,4,11.919116,3.895624,13.98202,4.042715,2.948295,5.275397,3.546526,0.76615,1.487483,3137.346597,8988498,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,6,3.007861,1.956969,6.257212,2.232493,1.34731,2.232493,1.843358,0.965397,1.211101,3394.976487,2454568,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,10,4.588756,2.417144,8.043595,2.855273,1.607116,2.855273,2.229642,0.89126,1.280597,3439.3699,3793625,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,11,4.834211,2.480949,8.66993,3.392932,1.424788,3.392932,1.758141,0.808173,1.929841,3702.356282,4302138,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,12,3.893994,2.226654,7.739645,2.806421,1.38753,2.806421,1.77911,0.816889,1.57743,3719.492521,3481445,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,13,2.350541,1.729972,5.616039,2.050365,1.146402,2.050365,1.489705,0.936521,1.376356,3539.976991,2000087,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,17,4.181051,2.307267,7.912603,2.961311,1.411892,2.961311,1.806039,0.839183,1.639672,3691.19602,3709652,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,22,3.340681,2.062398,8.17204,2.955813,1.130207,2.527329,2.179378,0.628614,1.159656,2221.459527,1783832,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,26,3.095226,1.985186,7.205934,2.188933,1.414034,2.908305,1.377559,0.749069,2.111202,2538.630376,1888741,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_8_.nd2,37,2.762406,1.875421,6.120075,2.125469,1.299669,2.125469,1.806,0.926795,1.176893,2990.754518,1985861,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_9_.nd2,12,2.346381,1.72844,6.394349,2.055862,1.141312,2.44295,1.464672,0.721134,1.667916,2936.23227,1656035,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_9_.nd2,13,6.623118,2.903931,11.413727,4.08589,1.620973,3.617728,2.975895,0.638877,1.215677,3519.069724,5602359,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_9_.nd2,19,23.551175,5.475974,28.369305,12.264359,1.920294,6.999811,6.071643,0.367727,1.152869,3272.368486,18524878,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_9_.nd2,23,14.760567,4.335174,18.699994,7.338651,2.011346,6.150507,3.958849,0.530432,1.55361,3305.777621,11728899,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_9_.nd2,25,14.082446,4.234422,16.179814,5.554656,2.535251,5.379797,4.048723,0.675991,1.328764,3735.236632,12643776,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_9_.nd2,29,5.087986,2.545236,8.201715,2.896811,1.756409,2.896811,2.29929,0.950488,1.259872,3671.262469,4489954,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_9_.nd2,31,4.954858,2.511717,10.793537,4.223645,1.173124,3.741,2.134079,0.534458,1.752981,2964.315701,3530500,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_9_.nd2,35,32.545636,6.437266,26.156674,9.735274,3.343063,8.616497,5.817255,0.597775,1.481196,3825.406494,29926155,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_9_.nd2,40,2.908015,1.924214,6.573453,2.399916,1.211715,2.399916,1.6125,0.845706,1.48832,3668.005722,2563936,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_9_.nd2,5,3.186752,2.014323,7.936132,2.849848,1.118218,3.367313,1.432887,0.635829,2.35002,2863.265013,2193261,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_9_.nd2,6,2.862252,1.909013,6.206554,2.056563,1.391765,2.056563,1.869107,0.93372,1.100292,3770.130814,2593850,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_9_.nd2,7,3.548693,2.125638,7.992936,2.664752,1.331716,2.736251,1.969482,0.698016,1.389326,3588.825322,3061268,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_9_.nd2,8,7.871193,3.165741,11.05912,4.406408,1.786306,4.406408,2.252256,0.808741,1.956442,3870.52907,7323041,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_9_.nd2,21,2.125888,1.645225,5.630876,2.088284,1.018007,2.088284,1.417149,0.842555,1.473581,2927.158513,1495778,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_9_.nd2,24,22.710805,5.377387,18.777782,6.731871,3.373624,6.731871,4.659235,0.809383,1.444845,3843.19967,20980027,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_9_.nd2,29,3.240835,2.031344,6.877402,2.571563,1.260259,2.571563,1.929601,0.861029,1.332692,3666.17715,2855952,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_9_.nd2,31,2.059324,1.619263,5.702518,2.268542,0.907774,2.268542,1.249107,0.795795,1.816131,3606.369697,1785153,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_10_.nd2,2,9.248236,3.431504,15.926523,6.551679,1.411583,4.69709,3.156495,0.45817,1.488072,2436.108412,5415469,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_10_.nd2,3,1.044223,1.153059,5.061344,2.011562,0.51911,1.570265,1.267502,0.512237,1.238866,2189.613546,549593,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_10_.nd2,17,1.069184,1.166759,6.853873,3.079773,0.347163,2.822172,1.032,0.286016,2.734663,2314.552529,594840,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_10_.nd2,18,6.16133,2.800866,14.575081,6.311303,0.976237,6.67246,1.281247,0.364471,5.207785,3341.613774,4948930,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_10_.nd2,22,3.918956,2.233779,8.17204,2.54792,1.5381,2.960427,1.935,0.737427,1.529937,2462.818471,2319975,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_10_.nd2,27,3.344841,2.063682,8.557377,3.249278,1.029411,3.785892,1.127086,0.57399,3.359009,3300.447761,2653560,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_10_.nd2,31,55.364607,8.395976,33.659357,12.344841,4.484838,10.489242,8.000664,0.614088,1.311046,3392.220995,45143677,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Dapi_10_.nd2,35,4.775967,2.465958,9.785465,3.545794,1.346939,3.641657,2.035291,0.62677,1.789256,2451.622822,2814463,µm,DAPI-UV
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_10_.nd2,11,4.193532,2.310708,8.151057,3.328742,1.259795,3.328742,1.585926,0.793162,2.098926,3673.234127,3702620,µm,CHL
0_R4_Initial_Meso_EarlySep_10mL_1ug_0.8filter_Chl_10_.nd2,12,4.713563,2.449795,9.403728,3.252774,1.44909,3.912776,1.527747,0.669821,2.561142,3664.152692,4151485,µm,CHL
